x0,x1,y0,y1,z0,z1,face,material,surf_variant,flux_kW_m2,cos_theta
6.0000,6.0000,-0.2000,-0.1000,0.6000,0.8000,-x,NCUR,NCUR_R0900,900,0.9659
6.0000,6.0000,-0.2000,-0.1000,0.8000,0.9000,-x,NCUR,NCUR_R0550,550,0.9659
6.0000,6.0000,-0.1000,0.2000,0.2000,0.4000,-x,NCUR,NCUR_R1000,1000,0.9659
6.0000,6.0000,-0.1000,0.2000,0.4000,0.6000,-x,NCUR,NCUR_R1050,1050,0.9659
6.0000,6.0000,-0.1000,0.2000,0.6000,0.8000,-x,NCUR,NCUR_R0900,900,0.9659
6.0000,6.0000,-0.1000,0.2000,0.8000,0.9000,-x,NCUR,NCUR_R0550,550,0.9659
6.0000,6.0000,0.2000,0.3000,0.8000,0.9000,-x,NCUR,NCUR_R0550,550,0.9659
6.0000,6.0000,0.3000,0.4000,0.2000,0.3000,-x,NCUR,NCUR_R0850,850,0.9659
6.0000,6.0000,0.3000,0.4000,0.3000,0.4000,-x,NCUR,NCUR_R0900,900,0.9659
6.0000,6.0000,0.3000,0.4000,0.4000,0.5000,-x,NCUR,NCUR_R1000,1000,0.9659
6.0000,6.0000,0.3000,0.4000,0.5000,0.7000,-x,NCUR,NCUR_R0800,800,0.9659
6.0000,6.0000,0.3000,0.4000,0.7000,0.8000,-x,NCUR,NCUR_R0900,900,0.9659
6.0000,6.0000,0.4000,0.5000,0.2000,0.3000,-x,NCUR,NCUR_R0900,900,0.9659
6.0000,6.0000,0.4000,0.5000,0.3000,0.4000,-x,NCUR,NCUR_R1000,1000,0.9659
6.0000,6.0000,0.4000,0.5000,0.4000,0.6000,-x,NCUR,NCUR_R0850,850,0.9659
6.0000,6.0000,0.4000,0.5000,0.6000,0.8000,-x,NCUR,NCUR_R0900,900,0.9659
6.0000,6.0000,0.5000,0.6000,0.2000,0.3000,-x,NCUR,NCUR_R1050,1050,0.9659
6.0000,6.0000,0.5000,0.6000,0.3000,0.5000,-x,NCUR,NCUR_R1000,1000,0.9659
6.0000,6.0000,0.5000,0.6000,0.5000,0.7000,-x,NCUR,NCUR_R1050,1050,0.9659
6.0000,6.0000,0.5000,0.6000,0.7000,0.8000,-x,NCUR,NCUR_R1000,1000,0.9659
6.0000,6.0000,0.6000,0.7000,0.2000,0.6000,-x,NCUR,NCUR_R0450,450,0.9659
5.0000,7.0000,-1.1286,-1.0429,0.6000,0.7000,-x,NBED,NBED_R0550,550,0.9659
5.0000,7.0000,-1.0429,-0.9571,0.5000,0.6000,-x,NBED,NBED_R0500,500,0.9659
5.0000,7.0000,-1.0429,-0.9571,0.6000,0.7000,-x,NBED,NBED_R0750,750,0.9659
5.0000,7.0000,-0.9571,-0.8714,0.5000,0.6000,-x,NBED,NBED_R0650,650,0.9659
5.0000,7.0000,-0.9571,-0.8714,0.6000,0.7000,-x,NBED,NBED_R0550,550,0.9659
5.0000,5.1000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
5.0000,5.1000,-1.1286,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.0000,5.1000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.1000,5.2000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.1000,5.2000,-1.1286,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.1000,5.2000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.2000,5.3000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
5.2000,5.3000,-1.1286,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.2000,5.3000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.2000,5.3000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.2000,5.3000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.3000,5.4000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
5.3000,5.4000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.3000,5.4000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.3000,5.4000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.3000,5.4000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.3000,5.4000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.4000,5.5000,-1.3000,-1.2143,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.4000,5.5000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
5.4000,5.5000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.4000,5.5000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.4000,5.5000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.4000,5.5000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.4000,5.5000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0100,100,0.2588
5.5000,5.6000,-1.3000,-1.2143,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.5000,5.6000,-1.2143,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.5000,5.6000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.5000,5.6000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.5000,5.6000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.6000,5.7000,-1.3000,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.6000,5.7000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.6000,5.7000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.6000,5.7000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.7000,5.8000,-1.3000,-1.2143,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.7000,5.8000,-1.2143,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.7000,5.8000,-1.0429,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.7000,5.8000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.8000,5.9000,-1.3000,-1.2143,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.8000,5.9000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
5.8000,5.9000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.8000,5.9000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.8000,5.9000,-0.9571,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.8000,5.9000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.9000,6.0000,-1.3000,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
5.9000,6.0000,-1.1286,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.9000,6.0000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
5.9000,6.0000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
5.9000,6.0000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.0000,6.1000,-1.3000,-1.2143,0.5000,0.7000,+z,NBED,NBED_R0100,100,0.2588
6.0000,6.1000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
6.0000,6.1000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.0000,6.1000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.0000,6.1000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.0000,6.1000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.0000,6.1000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0100,100,0.2588
6.1000,6.2000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
6.1000,6.2000,-1.1286,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.1000,6.2000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.1000,6.2000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.1000,6.2000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.2000,6.3000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
6.2000,6.3000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.2000,6.3000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.2000,6.3000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.2000,6.3000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.2000,6.3000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.3000,6.4000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
6.3000,6.4000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.3000,6.4000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.3000,6.4000,-0.9571,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.4000,6.5000,-1.2143,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.4000,6.5000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.4000,6.5000,-0.8714,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.5000,6.6000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.5000,6.6000,-1.1286,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.5000,6.6000,-0.8714,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.6000,6.7000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
6.6000,6.7000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.6000,6.7000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.6000,6.7000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.6000,6.7000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.6000,6.7000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0100,100,0.2588
6.7000,6.8000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0300,300,0.2588
6.7000,6.8000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.7000,6.8000,-1.0429,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.7000,6.8000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.8000,6.9000,-1.2143,-1.1286,0.5000,0.7000,+z,NBED,NBED_R0100,100,0.2588
6.8000,6.9000,-1.1286,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0200,200,0.2588
6.8000,6.9000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.8000,6.9000,-0.8714,-0.7857,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.8000,6.9000,-0.7857,-0.7000,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.9000,7.0000,-1.1286,-1.0429,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
6.9000,7.0000,-1.0429,-0.9571,0.5000,0.7000,+z,NBED,NBED_R0250,250,0.2588
6.9000,7.0000,-0.9571,-0.8714,0.5000,0.7000,+z,NBED,NBED_R0150,150,0.2588
3.8000,3.8667,-0.9000,-0.8000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.8000,3.8667,-0.8000,-0.7000,1.3000,1.3000,+z,FOAM,FOAM_R0100,100,0.2588
3.8000,3.8667,-0.6000,-0.5000,1.3000,1.3000,+z,FOAM,FOAM_R0200,200,0.2588
3.8000,3.8667,-0.5000,-0.4000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.8667,4.0000,-0.9000,-0.8000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.8667,4.0000,-0.8000,-0.7000,1.3000,1.3000,+z,FOAM,FOAM_R0150,150,0.2588
3.8667,4.0000,-0.6000,-0.5000,1.3000,1.3000,+z,FOAM,FOAM_R0200,200,0.2588
3.8667,4.0000,-0.5000,-0.4000,1.3000,1.3000,+z,FOAM,FOAM_R0300,300,0.2588
3.8000,3.9333,-0.9000,-0.8000,1.5000,1.5000,+z,FOAM,FOAM_R0250,250,0.2588
3.8000,3.9333,-0.8000,-0.7000,1.5000,1.5000,+z,FOAM,FOAM_R0150,150,0.2588
3.9333,4.0000,-0.9000,-0.8000,1.5000,1.5000,+z,FOAM,FOAM_R0150,150,0.2588
3.8000,3.8000,-0.9000,-0.8000,0.8000,1.0000,-x,FOAM,FOAM_R0500,500,0.9659
3.8000,3.8000,-0.9000,-0.8000,1.0000,1.1000,-x,FOAM,FOAM_R0450,450,0.9659
3.8000,3.8000,-0.9000,-0.8000,1.1000,1.5000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,-0.8000,-0.7000,0.7000,0.8000,-x,FOAM,FOAM_R0950,950,0.9659
3.8000,3.8000,-0.8000,-0.7000,1.1000,1.2000,-x,FOAM,FOAM_R0450,450,0.9659
3.8000,3.8000,-0.8000,-0.7000,1.2000,1.4000,-x,FOAM,FOAM_R0550,550,0.9659
3.8000,3.8000,-0.8000,-0.7000,1.4000,1.5000,-x,FOAM,FOAM_R0500,500,0.9659
3.8000,3.8000,-0.7000,-0.6000,0.7000,0.8000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,-0.7000,-0.6000,0.8000,0.9000,-x,FOAM,FOAM_R0950,950,0.9659
3.8000,3.8000,-0.7000,-0.6000,0.9000,1.0000,-x,FOAM,FOAM_R0850,850,0.9659
3.8000,3.8000,-0.7000,-0.6000,1.0000,1.1000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,-0.7000,-0.6000,1.1000,1.2000,-x,FOAM,FOAM_R0850,850,0.9659
3.8000,3.8000,-0.6000,-0.5000,0.7000,0.9000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,-0.6000,-0.5000,0.9000,1.0000,-x,FOAM,FOAM_R0950,950,0.9659
3.8000,3.8000,-0.6000,-0.5000,1.0000,1.4000,-x,FOAM,FOAM_R0850,850,0.9659
3.8000,3.8000,-0.5000,-0.4000,0.6000,0.7000,-x,FOAM,FOAM_R0550,550,0.9659
3.8000,3.8000,-0.5000,-0.4000,0.7000,0.8000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,-0.5000,-0.4000,0.8000,0.9000,-x,FOAM,FOAM_R1000,1000,0.9659
3.8000,3.8000,-0.5000,-0.4000,0.9000,1.0000,-x,FOAM,FOAM_R1050,1050,0.9659
3.8000,3.8000,-0.5000,-0.4000,1.0000,1.4000,-x,FOAM,FOAM_R1000,1000,0.9659
4.0000,4.0000,-0.9000,-0.8000,1.3000,1.4000,-x,FOAM,FOAM_R0800,800,0.9659
4.0000,4.0000,-0.9000,-0.8000,1.4000,1.5000,-x,FOAM,FOAM_R0950,950,0.9659
4.0000,4.0000,-0.8000,-0.7000,1.3000,1.4000,-x,FOAM,FOAM_R0550,550,0.9659
4.0000,4.0000,-0.8000,-0.7000,1.4000,1.5000,-x,FOAM,FOAM_R0500,500,0.9659
4.0000,4.0000,-0.6000,-0.5000,1.3000,1.4000,-x,FOAM,FOAM_R0450,450,0.9659
4.0000,4.0000,-0.5000,-0.4000,1.3000,1.4000,-x,FOAM,FOAM_R0550,550,0.9659
3.8000,3.8667,0.3000,0.4000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.8000,3.8667,0.4000,0.5000,1.3000,1.3000,+z,FOAM,FOAM_R0200,200,0.2588
3.8000,3.8667,0.5000,0.6000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.8000,3.8667,0.7000,0.8000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.8667,3.9333,0.3000,0.6000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.8667,3.9333,0.7000,0.8000,1.3000,1.3000,+z,FOAM,FOAM_R0300,300,0.2588
3.9333,4.0000,0.3000,0.4000,1.3000,1.3000,+z,FOAM,FOAM_R0200,200,0.2588
3.9333,4.0000,0.4000,0.6000,1.3000,1.3000,+z,FOAM,FOAM_R0250,250,0.2588
3.9333,4.0000,0.7000,0.8000,1.3000,1.3000,+z,FOAM,FOAM_R0300,300,0.2588
3.8000,3.9333,0.7000,0.8000,1.5000,1.5000,+z,FOAM,FOAM_R0300,300,0.2588
3.8000,3.8000,0.3000,0.4000,0.6000,0.7000,-x,FOAM,FOAM_R0700,700,0.9659
3.8000,3.8000,0.3000,0.4000,0.7000,0.8000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,0.3000,0.4000,0.8000,1.0000,-x,FOAM,FOAM_R0850,850,0.9659
3.8000,3.8000,0.3000,0.4000,1.0000,1.1000,-x,FOAM,FOAM_R1000,1000,0.9659
3.8000,3.8000,0.3000,0.4000,1.1000,1.3000,-x,FOAM,FOAM_R0850,850,0.9659
3.8000,3.8000,0.3000,0.4000,1.3000,1.4000,-x,FOAM,FOAM_R0450,450,0.9659
3.8000,3.8000,0.4000,0.5000,0.6000,0.7000,-x,FOAM,FOAM_R0250,250,0.9659
3.8000,3.8000,0.4000,0.5000,0.7000,0.9000,-x,FOAM,FOAM_R0850,850,0.9659
3.8000,3.8000,0.4000,0.5000,0.9000,1.0000,-x,FOAM,FOAM_R1000,1000,0.9659
3.8000,3.8000,0.4000,0.5000,1.0000,1.4000,-x,FOAM,FOAM_R0850,850,0.9659
3.8000,3.8000,0.5000,0.6000,0.7000,0.9000,-x,FOAM,FOAM_R1050,1050,0.9659
3.8000,3.8000,0.5000,0.6000,0.9000,1.4000,-x,FOAM,FOAM_R1000,1000,0.9659
3.8000,3.8000,0.6000,0.7000,0.7000,0.8000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,0.6000,0.7000,0.8000,1.2000,-x,FOAM,FOAM_R0450,450,0.9659
3.8000,3.8000,0.7000,0.8000,0.7000,0.8000,-x,FOAM,FOAM_R1000,1000,0.9659
3.8000,3.8000,0.7000,0.8000,1.1000,1.2000,-x,FOAM,FOAM_R0900,900,0.9659
3.8000,3.8000,0.7000,0.8000,1.2000,1.4000,-x,FOAM,FOAM_R1050,1050,0.9659
3.8000,3.8000,0.7000,0.8000,1.4000,1.5000,-x,FOAM,FOAM_R1000,1000,0.9659
4.0000,4.0000,0.4000,0.5000,1.3000,1.4000,-x,FOAM,FOAM_R0450,450,0.9659
4.0000,4.0000,0.5000,0.6000,1.3000,1.4000,-x,FOAM,FOAM_R0550,550,0.9659
4.0000,4.0000,0.7000,0.8000,1.3000,1.4000,-x,FOAM,FOAM_R1050,1050,0.9659
4.0000,4.0000,0.7000,0.8000,1.4000,1.5000,-x,FOAM,FOAM_R1000,1000,0.9659
7.6000,7.7000,-0.9000,-0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0250,250,0.2588
7.6000,7.7000,-0.8000,-0.7000,0.4000,0.4000,+z,FOAM,FOAM_R0150,150,0.2588
7.7000,7.8000,-0.9000,-0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0200,200,0.2588
7.7000,7.8000,-0.8000,-0.7000,0.4000,0.4000,+z,FOAM,FOAM_R0100,100,0.2588
7.8000,8.0000,-0.9000,-0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0250,250,0.2588
7.8000,8.0000,-0.8000,-0.7000,0.4000,0.4000,+z,FOAM,FOAM_R0150,150,0.2588
8.0000,8.1000,-0.9000,-0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0200,200,0.2588
8.0000,8.1000,-0.8000,-0.7000,0.4000,0.4000,+z,FOAM,FOAM_R0050,50,0.2588
7.6000,7.7000,-0.9000,-0.8000,0.5000,0.5000,+z,FOAM,FOAM_R0250,250,0.2588
7.6000,7.7000,-0.8000,-0.7000,0.5000,0.5000,+z,FOAM,FOAM_R0150,150,0.2588
7.7000,7.9000,-0.9000,-0.8000,0.5000,0.5000,+z,FOAM,FOAM_R0100,100,0.2588
7.9000,8.1000,-0.9000,-0.8000,0.5000,0.5000,+z,FOAM,FOAM_R0150,150,0.2588
7.6000,7.6000,-0.9000,-0.8000,0.4000,0.5000,-x,FOAM,FOAM_R0900,900,0.9659
7.6000,7.6000,-0.9000,-0.8000,0.5000,0.6000,-x,FOAM,FOAM_R0450,450,0.9659
7.6000,7.6000,-0.9000,-0.8000,0.6000,0.7000,-x,FOAM,FOAM_R0200,200,0.9659
7.6000,7.6000,-0.8000,-0.7000,0.4000,0.5000,-x,FOAM,FOAM_R0450,450,0.9659
8.1000,8.1000,-0.9000,-0.8000,0.4000,0.5000,-x,FOAM,FOAM_R0500,500,0.9659
7.6000,7.7000,0.7000,0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0300,300,0.2588
7.7000,7.9000,0.7000,0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0250,250,0.2588
7.9000,8.0000,0.7000,0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0300,300,0.2588
8.0000,8.1000,0.7000,0.8000,0.4000,0.4000,+z,FOAM,FOAM_R0150,150,0.2588
7.6000,7.7000,0.7000,0.8000,0.5000,0.5000,+z,FOAM,FOAM_R0300,300,0.2588
7.6000,7.6000,0.7000,0.8000,0.4000,0.5000,-x,FOAM,FOAM_R0900,900,0.9659
